,upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,Fee Multiplier,Stock,cost_cents,cost_qty,Phone,New CSV
903,"=""024100108282""",Grocery Non-Taxable,1,100,n,n,Jjjk,"=""59""",y,n,1,"=""0""",0,,617-866-3824,
904,"=""024100109609""",Snacks,1,179,n,n,Cheez-It Grooves,"=""1""",y,n,1,"=""0""",0,,617-866-3824,
905,"=""024100109623""",Snacks,1,179,n,n,Cheez It: Sriracha,"=""249""",y,n,1,"=""0""",0,,617-866-3824,
906,"=""024100110520""",Grocery Non-Taxable,1,75,n,n,Snakes,,y,n,1,"=""0""",0,,617-866-3824,
907,"=""024100110902""",Snacks,1,199,n,n,cheez it bacon,,,n,1,"=""0""",0,,617-866-3824,
908,"=""024100113606""",Snacks,1,75,n,n,H,H,,n,1,"=""0""",0,,617-866-3824,
909,"=""024100116225""",Snacks,1,349,n,n,Chees it Wht Cheddar,9.0 OZ,,n,1,"=""0""",0,,617-866-3824,
910,"=""024100117734""",Snacks,1,179,n,n,Cheezit Extra Cheesy,"=""0""",,n,1,"=""0""",0,1.0,617-866-3824,
911,"=""024100117925""",Snacks,1,349,n,n,S,,,n,1,"=""0""",0,,617-866-3824,
912,"=""024100122615""",Grocery Non-Taxable,1,149,n,n,Cheez-It Baked Snack Crackers,1.50 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
913,"=""024100126606""",General Food,1,149,n,n,Cheez-It White Cheddar,1.50 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
914,"=""024100191345""",Snacks,1,199,n,n,Sunshine Cheez-It:Grab n' Go,3.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
915,"=""024100203628""",General Food,1,199,n,n,Sunshine Cheez-It:Cheddar Jack - Grab n' Go,3.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
916,"=""024100204113""",Snacks,1,349,n,n,Cheez-it Original,7 oz.,,n,1,"=""0""",0,,617-866-3824,
917,"=""024100315345""",Snacks,1,199,n,n,Sunshine Cheez-It:White Cheddar - Grab n' Go,3.00 OZ,,n,1,"=""0""",0,,617-866-3824,
918,"=""024100372775""",Snacks,1,199,n,n,Sunshine Cheez-It:Hot & Spicy - Grab n' Go,3.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
919,"=""024100573820""",Snacks,1,199,n,n,Sunshine Cheez-It:Pepper Jack - Grab n' Go,3.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
920,"=""024100574674""",Grocery Non-Taxable,1,169,n,n,Sunshine Cheez-It:Baked Snack Crackers,2.20 OZ,y,n,1,"=""0""",0,,617-866-3824,
921,"=""024100577163""",Snacks,1,199,n,n,Sunshine Cheez-it Snack Mix Original,4.5 Oz,y,n,1,"=""0""",0,,617-866-3824,
922,"=""024100577217""",Snacks,1,199,n,n,Cheez-It Double Cheese,"=""1""",,n,1,"=""0""",0,,617-866-3824,
923,"=""024100577309""",Snacks,1,179,n,n,Cheez-It Duoz Cheddar/Parm,4.3 oz,y,n,1,"=""0""",0,,617-866-3824,
924,"=""024100704965""",Grocery Non-Taxable,1,150,n,n,Sunshine Cheez-It:White Cheddar,2.20 OZ,y,n,1,"=""0""",0,,617-866-3824,
925,"=""024100705665""",Snacks,1,399,n,n,Cheez-It:Baked Snack,7.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
926,"=""024100928415""",Grocery Non-Taxable,1,249,n,n,Cheez-It Duoz Cheddar / Swiss,4.3 oz,y,n,1,"=""0""",0,,617-866-3824,
927,"=""024300014017""",Snacks,1,100,n,n,Drake's DEVIL DOG,1.6 Oz,y,n,1,"=""0""",0,,617-866-3824,
928,"=""024300014024""",Grocery Non-Taxable,1,189,n,n,Drake's Coffee Cakes,2.42 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
929,"=""024300014031""",Grocery Non-Taxable,1,199,n,n,DRAKES RING DINGS,2.80 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
930,"=""024300014055""",Snacks,1,100,n,n,Apple Pie,2.2 0z,,n,1,"=""0""",0,,617-866-3824,
931,"=""024300015076""",Grocery Non-Taxable,1,199,n,n,funnybones,,y,n,1,"=""0""",0,1.0,617-866-3824,
932,"=""024300016011""",Snacks,1,189,n,n,Drake`s Devil Dogs,3.3 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
933,"=""024300016028""",Grocery Non-Taxable,1,179,n,n,Drake's Coffee Cakes,2.4 Oz,y,n,1,"=""0""",0,,617-866-3824,
934,"=""024300016035""",Snacks,1,179,n,n,Drake`s Ring Dings,2.8 Oz,,n,1,"=""0""",0,,617-866-3824,
935,"=""024300016097""",Snacks,1,75,n,n,Honey Bun,,,n,1,"=""0""",0,1.0,617-866-3824,
936,"=""024300016103""",Snacks,1,50,n,n,Donuts,,,n,1,"=""0""",0,,617-866-3824,
937,"=""024300016110""",Snacks,1,50,n,n,Donuts,,,n,1,"=""0""",0,,617-866-3824,
938,"=""024300016158""",Snacks,1,75,n,n,Donuts,,,n,1,"=""0""",0,1.0,617-866-3824,
939,"=""024300016165""",Snacks,1,75,n,n,Donuts,,,n,1,"=""0""",0,1.0,617-866-3824,
940,"=""024300018022""",Condiments,1,100,n,n,debbie,,y,n,1,"=""0""",0,,617-866-3824,
941,"=""024300041303""",Snacks,1,169,n,n,Little Debbie:Swiss Rolls,13.00 OZ,y,n,1,"=""0""",0,,617-866-3824,
942,"=""024300041464""",Grocery Non-Taxable,1,189,n,n,"Little Debbie:Zebra Cakes, Pre-Priced",10.00 EA,y,n,1,"=""0""",0,,617-866-3824,
943,"=""024300044311""",Grocery Non-Taxable,1,199,n,n,Little Debbie Mini Powdered Donuts,10 oz,y,n,1,"=""0""",0,,617-866-3824,
944,"=""024300044328""",Snacks,1,199,n,n,Little Debbie Mini Frosted Donuts Chocolate,10.5 Oz,,n,1,"=""0""",0,,617-866-3824,
945,"=""024300044557""",Snacks,1,199,n,n,Little Debbie Mini Glazed Donuts,"=""10.5""",,n,1,"=""0""",0,,617-866-3824,
946,"=""024300044823""",Snacks,1,199,n,n,Little Debbie Mini Strawberry Donuts,9.68 Oz,,n,1,"=""0""",0,,617-866-3824,
947,"=""024300761195""",Snacks,1,50,n,n,Sunbelt Bakery Peanut Sweet & Salty,2.08 OZ,,n,1,"=""0""",0,,617-866-3824,
948,"=""024300781049""",Grocery Non-Taxable,1,75,n,n,Sunbelt Farms  - Fudge Dipped Coconut,2 Oz,y,n,1,"=""0""",0,,617-866-3824,
949,"=""024300781063""",Grocery Non-Taxable,1,50,n,n,Sunbelt Chocolate Chip Granola Bars,1.70 Oz,y,n,1,"=""0""",0,,617-866-3824,
950,"=""024300781087""",Snacks,1,75,n,n,Sunbelt Bakery Oats & Honey,1.40 OZ,y,n,1,"=""0""",0,,617-866-3824,
951,"=""024300781162""",Snacks,1,50,n,n,Sunbelt Bakery:Fudge Dipped Chocolate Chip,2.00 OZ,,n,1,"=""0""",0,,617-866-3824,
952,"=""024300805097""",Snacks,1,75,n,n,Little Debbie Banana Flavor Marshmallow Pie,"=""1""",y,n,1,"=""0""",0,,617-866-3824,
953,"=""024300805103""",Snacks,1,75,n,n,Little Debbie Chocolate Flavor Marshmallow Pie,1.5 oz,,n,1,"=""0""",0,,617-866-3824,
954,"=""024300806070""",Snacks,1,169,n,n,Little Debbie Berries & Cheese Danish Pastry,5 Oz,,n,1,"=""0""",0,,617-866-3824,
955,"=""024300806087""",Snacks,1,169,n,n,Little Debbie Cream Cheese Danish Pastry,5 Oz,,n,1,"=""0""",0,,617-866-3824,
956,"=""024300806704""",Snacks,1,149,n,n,Streusel Cakes,,,n,1,"=""0""",0,,617-866-3824,
957,"=""024300807114""",Snacks,1,149,n,n,Little Debbie Peanut Butter Cream Pie Cookie,3.0 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
958,"=""024300808388""",Snacks,1,75,n,n,Honey bun,,,n,1,"=""0""",0,1.0,617-866-3824,
959,"=""024300808500""",Snacks,1,50,n,n,Little Debbie Frosted Donuts,2.1 oz,,n,1,"=""0""",0,,617-866-3824,
960,"=""024300808517""",Snacks,1,50,n,n,Little Debbie Powdered Donuts,1.9 oz,y,n,1,"=""0""",0,,617-866-3824,
961,"=""024300808845""",Snacks,1,75,n,n,Zebra cake,,,n,1,"=""0""",0,1.0,617-866-3824,
962,"=""024300808869""",Snacks,1,75,n,n,Cosmic,"=""1""",,n,1,"=""0""",0,1.0,617-866-3824,
963,"=""024300808913""",Snacks,1,75,n,n,Fudge,,,n,1,"=""0""",0,1.0,617-866-3824,
964,"=""024300831713""",Snacks,1,300,n,n,Little Debbie:Swiss Cake Rolls,6.00 EA,,n,1,"=""0""",0,,617-866-3824,
965,"=""024300831867""",Snacks,1,300,n,n,Little Debbie:Cosmic Brownies with Chocolate Chip Candies,12.00 EA,,n,1,"=""0""",0,,617-866-3824,
966,"=""024300833274""",Snacks,1,59,n,n,Little Debbie Oatmeal Creme Pie,2.65 oz,,n,1,"=""0""",0,,617-866-3824,
967,"=""024300835209""",Snacks,1,189,n,n,Little Debbie Frosted Donuts,3.10 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
968,"=""024300835216""",Snacks,1,189,n,n,Little Debbie Powdered Donuts,2.81 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
969,"=""024300835261""",Snacks,1,189,n,n,Little Debbie Glazed Donuts,3.00 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
970,"=""024300835278""",Snacks,1,149,n,n,Donuts,,,n,1,"=""0""",0,1.0,617-866-3824,
971,"=""024300835322""",Snacks,1,59,n,n,Little Debbie Star Crunch,2.20 OZ,y,n,1,"=""0""",0,,617-866-3824,
972,"=""024300835360""",Snacks,1,59,n,n,Little Debbie Fudge Brownie,2.20 OZ,y,n,1,"=""0""",0,,617-866-3824,
973,"=""024300835469""",Snacks,1,50,n,n,Little Debbie Raisin Creme Pie,1.00 ct,y,n,1,"=""0""",0,,617-866-3824,
974,"=""024300835612""",Snacks,1,75,n,n,Little Debbie Oatmeal Cream Pie,2.50 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
975,"=""024300835667""",Snacks,1,75,n,n,Little Debbie Nutty Bars,1.90 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
976,"=""024300835711""",Snacks,1,75,n,n,Little Debbie Swiss Cake Rolls,2.20 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
977,"=""024300835865""",Snacks,1,59,n,n,Little Debbie Cosmic Brownie,2.20 OZ,y,n,1,"=""0""",0,,617-866-3824,
978,"=""024300835919""",Snacks,1,59,n,n,Little Debbie Fudge Round,2.50 OZ,y,n,1,"=""0""",0,,617-866-3824,
979,"=""024300835933""",Snacks,1,59,n,n,Little Debbie Zebra Cake,2.10 OZ,y,n,1,"=""0""",0,,617-866-3824,
980,"=""024300837340""",Snacks,1,75,n,n,Little Debbie Strawberry Shortcake Roll,2.20 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
981,"=""024300837784""",Snacks,1,149,n,n,Little Debbie Christmas Tree Cake,3.0 Oz,,n,1,"=""0""",0,,617-866-3824,
982,"=""024300837852""",Snacks,1,189,n,n,Little Debbie:Coconut Crunch Donuts,3.25 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
983,"=""024300837869""",Snacks,1,149,n,n,Little Debbie Cosmic:with Chocolate Chip Candy,4.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
984,"=""024300837968""",Snacks,1,189,n,n,Little Debbie Pecan Spinwheels Sweet Rolls,2.10 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
985,"=""024300839382""",Snacks,1,59,n,n,Little Debbie Honey Bun,3 Oz,y,n,1,"=""0""",0,,617-866-3824,
986,"=""024300839665""",Snacks,1,75,n,n,Little Debbie Nutty Bars,2.1 Oz,,n,1,"=""0""",0,,617-866-3824,
987,"=""024300839764""",Snacks,1,50,n,n,Little Debbie Banana Twins,2.2 Oz,y,n,1,"=""0""",0,,617-866-3824,
988,"=""024300841354""",Snacks,1,189,n,n,Brownie little debbi,,,n,1,"=""0""",0,1.0,617-866-3824,
989,"=""024300865022""",Snacks,1,189,n,n,Turtle Brownies,,,n,1,"=""0""",0,,617-866-3824,
990,"=""024300865107""",Snacks,1,189,n,n,Little Debbie:Donut Sticks,2.75 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
991,"=""024300865411""",Snacks,1,189,n,n,Little Debbie Iced Honey Bun,4.02 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
992,"=""024300865664""",Snacks,1,149,n,n,Little Debbie Nutty Bars:Wafers with Peanut Butter,3.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
993,"=""024300865671""",Snacks,1,159,n,n,Little Debbie Texas Cinnamon Roll,4.00 OZ,,n,1,"=""0""",0,,617-866-3824,
994,"=""024300865688""",Snacks,1,159,n,n,Little Debbie:Cheese Danish,4.00 OZ,,n,1,"=""0""",0,,617-866-3824,
995,"=""024300865718""",Snacks,1,149,n,n,Little Debbie:Swiss Rolls,3.40 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
996,"=""024300865909""",Snacks,1,189,n,n,Little Debbie:Cr̬me Filled,3.60 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
997,"=""024300865916""",Snacks,1,149,n,n,Little Debbie:Double Decker Fudge Round,4.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
998,"=""024300865923""",Snacks,1,75,n,n,Little Debbie Creme Pie Chocolate Chip,3.00 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
999,"=""024300867613""",Snacks,1,149,n,n,Little Debbie Double Decker Oatmeal Creme Pie,3.9 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
1000,"=""024300881664""",Grocery Non-Taxable,1,169,n,n,Vfb,,y,n,1,"=""0""",0,,617-866-3824,
1001,"=""024321930860""",Grocery Non-Taxable,1,99,n,n,Milk,,y,n,1,"=""0""",0,,617-866-3824,
1002,"=""024354200145""",Snacks,1,50,n,n,Fiorella crunch wafer,,,n,1,"=""0""",0,1.0,617-866-3824,
1003,"=""024354200695""",Snacks,1,50,n,n,Sponge cake,,,n,1,"=""0""",0,1.0,617-866-3824,
1004,"=""024354211714""",Snacks,1,499,n,n,Sponge cake 5 pack,,,n,1,"=""0""",0,1.0,617-866-3824,
1005,"=""024354900175""",Candy,1,199,n,n,Gummy bear candy break,,,n,1,"=""0""",0,1.0,617-866-3824,
1006,"=""024354900182""",Candy,1,199,n,n,Gummy animals candy break,,,n,1,"=""0""",0,1.0,617-866-3824,
1007,"=""024354900199""",Candy,1,199,n,n,Assorated shark candy break,,,n,1,"=""0""",0,1.0,617-866-3824,
1008,"=""024600010016""",Grocery Non-Taxable,1,139,n,n,Morton:Salt,26.00 OZ,,n,1,"=""0""",0,,617-866-3824,
1009,"=""024600010030""",Grocery Non-Taxable,1,149,n,n,Morton Iodized Salt,26 oz,y,n,1,"=""0""",0,,617-866-3824,
1010,"=""024600010986""",Grocery Non-Taxable,1,299,n,n,Morton Mc Cormick Iodized Salt & Pepper,1.25 oz,,n,1,"=""0""",0,,617-866-3824,
1011,"=""024682005016""",Frozen Food,1,425,n,n,Hershey`s Vanilla Ice Cream,1.89 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
1012,"=""024682005023""",Frozen Food,1,349,n,n,Hershey`s Butter Pecan Ice Cream,16.00 Oz,y,n,1,"=""0""",0,,617-866-3824,
1013,"=""024682005030""",Frozen Food,1,399,n,n,Hershey`s Neopolitan Ice Cream,16.00 Oz,,n,1,"=""0""",0,,617-866-3824,
1014,"=""024682005047""",Dairy,1,399,n,n,Hershey`s Creamy Chocolate Ice Cream,16.00 Oz,,n,1,"=""0""",0,,617-866-3824,
1015,"=""024682005054""",Frozen Food,1,399,n,n,Hersheys Ice Cream Cookies & Cream,16.00 Oz,y,n,1,"=""0""",0,,617-866-3824,
1016,"=""024682005061""",Frozen Food,1,425,n,n,Hershey`s Moose Tracks Ice Cream,16.00 fluid ounces,y,n,1,"=""0""",0,1.0,617-866-3824,
1017,"=""024682005078""",Frozen Food,1,399,n,n,Hersheys Ice Cream Strawberry,1.89 Oz,y,n,1,"=""0""",0,,617-866-3824,
1018,"=""024682005085""",Dairy,1,425,n,n,Hershey`s Chocolate Chip Cookie Dough Ice Cream,16.00 fluid ounces,,n,1,"=""0""",0,1.0,617-866-3824,
1019,"=""024682005092""",Frozen Food,1,349,n,n,Hershey`s Ice Cream Cherrylicious,14 oz,,n,1,"=""0""",0,,617-866-3824,
1020,"=""024682005108""",Frozen Food,1,425,n,n,Hershey`s Strawberry Cheesecake Ice Cream,16.00 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
1021,"=""024682005153""",Frozen Food,1,349,n,n,Hershey`s Birthday Cake Ice Cream,16.00 Oz,,n,1,"=""0""",0,,617-866-3824,
1022,"=""024682005160""",Frozen Food,1,349,n,n,Hershey's Black Berry,14 Oz,,n,1,"=""0""",0,,617-866-3824,
1023,"=""024682005177""",Frozen Food,1,399,n,n,Hershey`s Dulce De Leche Ice Cream,16.00 Oz,y,n,1,"=""0""",0,,617-866-3824,
1024,"=""024682005184""",Frozen Food,1,349,n,n,Hershey`s Cappuccino Crunch Ice Cream,16.00 ounces,,n,1,"=""0""",0,,617-866-3824,
1025,"=""024682005214""",Frozen Food,1,349,n,n,HERSHEY`S Ice Cream Banana Pudding,14 oz,y,n,1,"=""0""",0,,617-866-3824,
1026,"=""024682005221""",Frozen Food,1,399,n,n,Hershey's Ice Cream The Better Browniw Batter,1 Pint,,n,1,"=""0""",0,,617-866-3824,
1027,"=""024682005245""",Frozen Food,1,425,n,n,Hershey`s Creamy French Vanilla Ice Cream,16.00 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
1028,"=""024682005252""",Frozen Food,1,299,n,n,Elado,"=""1""",y,n,1,"=""0""",0,,617-866-3824,
1029,"=""024682005719""",Dairy,1,599,n,n,Hershey's Midnight Caramel River,1 Pint,,n,1,"=""0""",0,1.0,617-866-3824,
1030,"=""024682005764""",Frozen Food,1,399,n,n,Hershey's Ice Cream Coffeehouse Cookies & Cream,"=""1""",,n,1,"=""0""",0,1.0,617-866-3824,
1031,"=""024682009014""",Frozen Food,1,599,n,n,Hersheys Ice Cream Vanilla,1.89 fluid ounces,y,n,1,"=""0""",0,,617-866-3824,
1032,"=""024682009021""",Frozen Food,1,600,n,n,Hershey`s Neapolitan,48.00 Oz,,n,1,"=""0""",0,,617-866-3824,
1033,"=""024682009038""",Dairy,1,600,n,n,Hershey's Chococolate,1.5 Qts,,n,1,"=""0""",0,,617-866-3824,
1034,"=""024682009045""",Frozen Food,1,599,n,n,Hersheys Strawberry,1.5 qt,,n,1,"=""0""",0,,617-866-3824,
1035,"=""024682009052""",Frozen Food,1,599,n,n,Hershey Butter Pecan,,,n,1,"=""0""",0,,617-866-3824,
1036,"=""024682009144""",Frozen Food,1,599,n,n,Hershey's Moose Tracks,"=""1""",,n,1,"=""0""",0,,617-866-3824,
1037,"=""024682009236""",Frozen Food,1,599,n,n,Hersheys Green Mint Chip,1.5 qts,y,n,1,"=""0""",0,,617-866-3824,
1038,"=""024682009373""",Condiments,1,599,n,n,Hershey's Strawberry Cheesecake,1.5qt,y,n,1,"=""0""",0,,617-866-3824,
1039,"=""024682009441""",Frozen Food,1,599,n,n,Hersheys Cookies & Cream,1.5 qt,y,n,1,"=""0""",0,,617-866-3824,
1040,"=""024682310004""",Frozen Food,1,50,n,n,Hershey Polar Blast,Lj,,n,1,"=""0""",0,,617-866-3824,
1041,"=""024682311049""",Frozen Food,1,35,n,n,Hershey's Ice Cream Outgeous Orange,2.5 Oz,y,n,1,"=""0""",0,,617-866-3824,
1042,"=""024682311056""",Grocery Non-Taxable,1,35,n,n,Hershey's Ice Cream Very Very Cherry,2.5 Oz,y,n,1,"=""0""",0,,617-866-3824,
1043,"=""024682311070""",Frozen Food,1,35,n,n,Hershey's Rokin Root Beer,2.5 Oz,,n,1,"=""0""",0,,617-866-3824,
1044,"=""024682311087""",Frozen Food,1,35,n,n,Hershey`s Ice Cream Wacky Watermelon,2.5 Oz,y,n,1,"=""0""",0,,617-866-3824,
1045,"=""024682311094""",Grocery Non-Taxable,1,50,n,n,Crazy For Banana,2.5 Oz,y,n,1,"=""0""",0,,617-866-3824,
1046,"=""024682311117""",Frozen Food,1,75,n,n,Cherry,,,n,1,"=""0""",0,1.0,617-866-3824,
1047,"=""024682311124""",Frozen Food,1,75,n,n,Orange,,,n,1,"=""0""",0,1.0,617-866-3824,
1048,"=""024682311131""",Frozen Food,1,75,n,n,Blue,,,n,1,"=""0""",0,1.0,617-866-3824,
1049,"=""024682311155""",Frozen Food,1,75,n,n,Watermelon,,,n,1,"=""0""",0,1.0,617-866-3824,
1050,"=""024682311209""",Grocery Non-Taxable,1,50,n,n,Hershey Banjo,3oz,y,n,1,"=""0""",0,,617-866-3824,
1051,"=""024682311216""",Frozen Food,1,50,n,n,Hershey Fudjo Bar,"=""1""",,n,1,"=""0""",0,,617-866-3824,
1052,"=""024682311223""",Frozen Food,1,50,n,n,Hershey Orange Blossom,"=""024682311223""",,n,1,"=""0""",0,,617-866-3824,
1053,"=""024682311605""",Grocery Non-Taxable,1,35,n,n,Hershey's Blastin' Blue Raspberry,2.5 Oz,y,n,1,"=""0""",0,,617-866-3824,
1054,"=""024682311674""",Frozen Food,1,149,n,n,Salted caramel,,,n,1,"=""0""",0,,617-866-3824,
1055,"=""024682311803""",Frozen Food,1,50,n,n,Or,,,n,1,"=""0""",0,,617-866-3824,
1056,"=""024682311827""",Frozen Food,1,50,n,n,Orange,,,n,1,"=""0""",0,,617-866-3824,
1057,"=""024682312077""",Frozen Food,1,225,n,n,Hershey's Chocolate Eclair,4 Oz,y,n,1,"=""0""",0,,617-866-3824,
1058,"=""024682312084""",Grocery Non-Taxable,1,225,n,n,Hershey`s Ice Cream Strawberry Shortcake,4 Oz,y,n,1,"=""0""",0,,617-866-3824,
1059,"=""024682312091""",Frozen Food,1,249,n,n,Hershey's Cotton Candy,4 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
1060,"=""024682312107""",Frozen Food,1,199,n,n,Salty caramel,,,n,1,"=""0""",0,,617-866-3824,
1061,"=""024682312312""",Grocery Non-Taxable,1,149,n,n,Tropi-Kool Fruit Bars - Coconut Cream,4.0 oz,y,n,1,"=""0""",0,,617-866-3824,
1062,"=""024682312343""",Frozen Food,1,149,n,n,Trop Kool Strawberry,4.0 oz,,n,1,"=""0""",0,,617-866-3824,
1063,"=""024682312619""",Frozen Food,1,249,n,n,Hershey`s Ice Cream - Vanilla,6 Oz,y,n,1,"=""0""",0,,617-866-3824,
1064,"=""024682312626""",Frozen Food,1,249,n,n,Hershey`s Ice Cream Chocolate,"=""1""",,n,1,"=""0""",0,1.0,617-866-3824,
1065,"=""024682312640""",Dairy,1,189,n,n,Hershey`s Ice Cream - Orange Blossom Swirl,6 oz,,n,1,"=""0""",0,,617-866-3824,
1066,"=""024682312657""",Dairy,1,169,n,n,Chocolat,Hfh,,n,1,"=""0""",0,,617-866-3824,
1067,"=""024682312671""",Frozen Food,1,249,n,n,Hershey's Cookies & Cream,6 Oz,y,n,1,"=""0""",0,,617-866-3824,
1068,"=""024682312688""",Grocery Non-Taxable,1,225,n,n,Hershey`s Ice Cream - Cotton Candy,6 Oz,y,n,1,"=""0""",0,,617-866-3824,
1069,"=""024682312695""",Ice Cream,1,249,n,n,Hersheys`s Ice Cream - Peanut Butter Cup,6 oz,,n,1,"=""0""",0,1.0,617-866-3824,
1070,"=""024682312800""",Frozen Food,1,349,n,n,Chocolate chip Polar Bear,4.5 oz,y,n,1,"=""0""",0,1.0,617-866-3824,
1071,"=""024682312855""",Dairy,1,349,n,n,Icecream,,y,n,1,"=""0""",0,1.0,617-866-3824,
1072,"=""024682313005""",Grocery Non-Taxable,1,99,n,n,Hersheys`s Ice Cream - Super Cookies & Ice Cream Cone,4 Oz,y,n,1,"=""0""",0,,617-866-3824,
1073,"=""024682313029""",Grocery Non-Taxable,1,169,n,n,P Nutty Cone,4 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
1074,"=""024682313050""",Grocery Non-Taxable,1,299,n,n,Hershey's Ice Cream Denali Original,6 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
1075,"=""024682313067""",Dairy,1,100,n,n,cookies & cream cone,,y,n,1,"=""0""",0,,617-866-3824,
1076,"=""024682313128""",Grocery Non-Taxable,1,299,n,n,Hershey`s Ice Cream Incredible Cone,6 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
1077,"=""024682313135""",Frozen Food,1,200,n,n,Cone,,,n,1,"=""0""",0,,617-866-3824,
1078,"=""024682313142""",Ice Cream,1,299,n,n,Fudgy cone,,,n,1,"=""0""",0,1.0,617-866-3824,
1079,"=""024682313302""",Grocery Non-Taxable,1,100,n,n,Hershey Ice Cream Sandwich,6 Oz,y,n,1,"=""0""",0,,617-866-3824,
1080,"=""024682313333""",Frozen Food,1,249,n,n,Hershey's Ice Cream Chocolate Sundae,6 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
1081,"=""024682313340""",Frozen Food,1,249,n,n,Hershey's Ice Cream Strawberry Sundae,"=""1""",y,n,1,"=""0""",0,,617-866-3824,
1082,"=""024682313364""",Frozen Food,1,249,n,n,Hershey`s Ice Cream Dulce De Leche Caramel Sundae,6 Oz,y,n,1,"=""0""",0,,617-866-3824,
1083,"=""024682313371""",Frozen Food,1,249,n,n,Green Mint,,,n,1,"=""0""",0,,617-866-3824,
1084,"=""024682313418""",Ice Cream,1,199,n,n,Hershey's Ice Cream Giant Vanilla,6 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
1085,"=""024682313500""",Dairy,1,35,n,n,Hershey's Mighty Mini Ice Cream Sandwhich,2.5 Oz,y,n,1,"=""0""",0,,617-866-3824,
1086,"=""024682313524""",Frozen Food,1,50,n,n,Ice Cream Sandwich,,,n,1,"=""0""",0,,617-866-3824,
1087,"=""024682313555""",Frozen Food,1,125,n,n,Hershey's Cookies & Cream Sandwich,"=""1""",,n,1,"=""0""",0,,617-866-3824,
1088,"=""024682313562""",Grocery Non-Taxable,1,125,n,n,J,J,,n,1,"=""0""",0,,617-866-3824,
1089,"=""024682502157""",Produce,1,125,n,n,Hershey Cotton Candy Screwball,3.25 Oz,,n,1,"=""0""",0,,617-866-3824,
1090,"=""025000000218""",Drinks,1,199,n,n,Simply Lemonade All Natural Lemonade,11.5 oz,,n,1,"=""0""",0,,617-866-3824,
1091,"=""025000000249""",Drinks,1,199,n,n,Simply Orange Juice,11.5 Oz,,n,1,"=""0""",0,,617-866-3824,
1092,"=""025000000300""",Drinks,1,199,n,n,Simply Cranberry Cocktail,11.5 Oz,,n,1,"=""0""",0,,617-866-3824,
1093,"=""025000000478""",Dairy,1,75,n,n,Hic,"=""1""",y,n,1,"=""0""",0,,617-866-3824,
1094,"=""025000000508""",Drinks,1,100,n,n,Fruit Punch 100% Juice,"=""177""",,n,1,"=""0""",0,,617-866-3824,
1095,"=""025000000577""",Drinks,1,100,n,n,Minute Maid Mixed Fruit Juice,6 oz,,n,1,"=""0""",0,,617-866-3824,
1096,"=""025000000591""",Drinks,1,100,n,n,Minute Maid Apple Juice,6 oz,,n,1,"=""0""",0,,617-866-3824,
1097,"=""025000000607""",Drinks,1,99,n,n,Hi C Flashin Fruit Punch,6 Oz,y,n,1,"=""0""",0,,617-866-3824,
1098,"=""025000018749""",Grocery Non-Taxable,1,199,n,n,Minute Maid Tropical Blend,15.2 Oz,y,n,1,"=""0""",0,,617-866-3824,
