SKU,Categories,Stock,Price,Name,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?
31000196011,Condiments,1,299,Kid Cuisine:All Star Chicken Breast Nuggets,,,,,,
31000196073,Grocery Non-Taxable,1,299,Kid Cuisine:Cheese Blaster Mac & Cheese,,,,,,
31000196271,Condiments,1,299,Kid,,,,,,
31000304744,Frozen Food,1,249,Banquet Brown 'N Serve Turkey,,,,,,
31000307448,Frozen Food,1,299,Links Original Sausage,,,,,,
31000809225,Frozen Food,1,249,BANQUET MAC&CHEESE,,,,,,
31000809232,Frozen Food,1,225,BANQUET FSH STCKS  W MAC&CH,,,,,,
31000809249,Frozen Food,1,249,Banquet Lasagna,,,,,,
31146007592,General Food,1,199,"Shrimp Noodle Soup, Bowl",,,,,,
31146007622,General Food,1,199,"Nongshim Noodle Soup Savory Bowl, Chicken Flavor",,,,,,
31146033492,Snacks,1,199,Kimchi,,,,,,
31146150601,Grocery Non-Taxable,1,149,Nong Shim:Gourmet Spicy,,,,,,
31146250103,Grocery Non-Taxable,1,199,Nong Shim:Hot & Spicy,,,,,,
31146250301,Grocery Non-Taxable,1,199,Nong Shim:Spicy Kimchi,,,,,,
31146262441,Grocery Non-Taxable,1,189,"Nong Shim:Noodle Soup, Shin Bowl, Gourmet Spicy",,,,,,
31146262571,Grocery Non-Taxable,1,199,Nong Shim:Spicy Chicken,,,,,,
31146262748,Grocery Non-Taxable,1,169,Nong Shim:Spicy Shrimp,,,,,,
31146263257,General Food,1,169,"Nong Shim:Bowl Noodle Soup, Spicy Lobster Flavor",,,,,,
31146263622,Grocery Non-Taxable,1,199,Beef & Ginger Flavor Bowl Noodle Soup,,,,,,
31146270606,Grocery Non-Taxable,1,199,"Nong Shim:Shin Cup Noodle Soup, Hot & Spicy",,,,,,
31200000613,Grocery Non-Taxable,1,100,Ocean Spray:Cranberry 10 Oz,,,,,,
31200008664,Drinks,1,99,Ocean Spray 100%:White Grapefruit,,,,,,
31200016058,Grocery Non-Taxable,1,229,Ocean Spray Jellied Cranberry Sauce,,,,,,
31200200075,Drinks,1,599,Ocean Spray Cramberry,,,,,,
31200200976,Drinks,1,599,Ocean Spray:Cranberry,,,,,,
31200201065,Drinks,1,699,Ocean Spray:Cranberry 96 Fl Oz,,,,,,
31200201140,Drinks,1,699,Ocean Spray:Cranberry 96 Oz,,,,,,
31200205506,Grocery Non-Taxable,1,99,Ocean Spray:Cranberry,,,,,,
31200259004,Grocery Non-Taxable,1,299,Ocean Spray Cranberry Juice Cocktail,,,,,,
31500001273,Grocery Non-Taxable,1,359,B&G:Kosher Dill Deluxe Spears w/Whole Spices,,,,,,
31500004724,Grocery Non-Taxable,1,299,B & G Hot Jalapeno,,,,,,
31500005219,Grocery Non-Taxable,1,249,B&G Hot Dog Relish,,,,,,
31700007969,Tobacco,1,599,White Owl,,,,,,
31700007983,Tobacco,1,449,Silver,,,,,,
31700008430,Grocery Non-Taxable,1,299,White Owl Sweet,,,,,,
31700009093,Cigar's,1,499,Game Green Cigarillos,,,,,,
31700009109,Tobacco,1,599,Garcia y Vega Blue Cigars,,,,,,
31700009116,Cigar's,1,599,Game Red Cigarillos,,,,,,
31700009130,Tobacco,1,599,Game,,,,,,
31700009147,Cigar's,1,599,Game Black,,,,,,
31700048665,Tobacco,1,600,1882 cigars Sweet Aromatic,,,,,,
31700055540,Tobacco,1,599,Game daimond,,,,,,
31700232385,Tobacco,1,3000,Game full pack,,,,,,
31700232408,Tobacco,1,3000,Game,,,,,,
31700232422,Tobacco,1,3000,Game box,,,,,,
31700232439,Tobacco,1,3000,Game,,,,,,
32100086301,General Food,1,99,Sara Lee Small Pound Cake,,,,,,
32134210314,Snacks,1,179,WarHeads Worms,,,,,,
32134215029,Snacks,1,179,"War Heads:Hard Candy, Extreme Sour, Assorted Flavors",,,,,,
32134217009,Candy,1,199,Warheads:Green Apple,,,,,,
32134232217,Snacks,1,179,warheads,,,,,,
32134233030,Candy,1,125,Warheads Extreme Sour Candy,,,,,,
32134270059,Snacks,1,179,Warheads,,,,,,
32134270172,Candy,1,100,Hotheads,,,,,,
32251014376,Grocery Non-Taxable,1,199,Solo Cups,,,,,,
32251036378,Grocery Non-Taxable,1,199,Bag,,,,,,
32251055614,Household,1,599,lighter fluid,,,,,,
32251060205,Grocery Non-Taxable,1,399,Swabs,,,,,,
32251138010,Household,1,1299,cular,,,,,,
32251204371,Grocery Non-Taxable,1,199,Plats,,,,,,
32251209352,Grocery Non-Taxable,1,199,paper,,,,,,
32251210785,Household,1,149,Bou t,,,,,,
32251220005,Condiments,1,199,F,,,,,,
32687009014,Household,1,499,Leanin' Tree Deluxe,,,,,,
32687009021,Household,1,350,Leanin' Tree Classic,,,,,,
32825387868,Grocery Non-Taxable,1,199,MRS Pure Vanilla Wafers Box,,,,,,
33200000938,Condiments,1,349,Aim Ultra Mint,,,,,,
33200011101,Grocery Non-Taxable,1,149,Arm & Hammer Pure Baking Soda,,,,,,
33200011309,Grocery Non-Taxable,1,99,Arm & Hammer Pure Baking Soda,,,,,,
33200090458,Household,1,499,Arm & Hammer Oxi Clean,,,,,,
33200188568,Grocery Non-Taxable,1,389,advance,,,,,,
33200942085,Household,1,499,Arm & Hammer,,,,,,
33383600017,Produce,1,299,Onions Yellow Bag,,,,,,
33474010053,Dairy,1,199,Brade,,,,,,
33604535098,Dairy,1,399,Eggs,,,,,,
33604535449,Grocery Non-Taxable,1,299,Jersey Dairy Farm Grade A Large Eggs,,,,,,
33844000059,Grocery Non-Taxable,1,225,Badia Garlic Powder,,,,,,
33844000066,Grocery Non-Taxable,1,225,Badia Onion Powder 2.75 oz,,,,,,
33844001070,General Food,1,299,Crushed Red Pepper,,,,,,
33844002008,Grocery Non-Taxable,1,225,Badia: Curry Powder,,,,,,
33844002121,Grocery Non-Taxable,1,649,Badia:Curry Powder,,,,,,
33844002152,Grocery Non-Taxable,1,199,Badia Basil,,,,,,
33844002237,Grocery Non-Taxable,1,299,Badia Ground Ginger,,,,,,
33844002244,Grocery Non-Taxable,1,299,Badia:Cayenne Pepper,,,,,,
33844002275,Grocery Non-Taxable,1,199,Badia Whole Allspice,,,,,,
33844003210,Grocery Non-Taxable,1,199,"Badia:Habanero Pepper Sauce, Caribbean Heat",,,,,,
33844004019,Grocery Non-Taxable,1,299,Badia:Adobo Seasoning without Pepper,,,,,,
33844004484,Grocery Non-Taxable,1,225,Badia Ground Black Pepper,,,,,,
33844005016,Grocery Non-Taxable,1,349,Badia Star Anise,,,,,,
33844006747,Grocery Non-Taxable,1,225,Badia: Meat Tenderizer,,,,,,
33844006914,Grocery Non-Taxable,1,199,Badia: Louisiana Cajun,,,,,,
34000000050,General Food,1,100,Reeses Nutrageous Candy Bar,,,,,,
34000000074,Candy,1,199,"Ice Breakers:Mints, Cool Mint",,,,,,
34000000098,Candy,1,199,"Ice Breakers:Mints, Wintergreen",,,,,,
34000000197,Grocery Non-Taxable,1,125,Twizzlers,,,,,,
34000000319,Candy,1,149,Mounds Dark Chocolate,,,,,,
34000000357,Candy,1,189,"Reese's FastBreak, King Size",,,,,,
34000000524,General Food,1,100,Reese's Fast Break,,,,,,
34000000548,Condiments,1,125,Kit Kat White Chocolate,,,,,,
34000001552,Candy,1,149,5th Avenue:Bars,,,,,,
34000001651,Candy,1,189,Reese's:Pieces King Size,,,,,,
34000002030,Candy,1,189,Reese's ReeseSticks,,,,,,
34000002207,Candy,1,269,"Hershey's:Milk Chocolate, King Size",,,,,,
34000002214,Candy,1,289,"Hershey's:Milk Chocolate with Almonds, King Size",,,,,,
34000002290,Candy,1,289,Kit Kat Bar King Size,,,,,,
34000002399,Grocery Non-Taxable,1,149,Hershey's Cookies 'N' Creme,,,,,,
34000002405,Grocery Non-Taxable,1,149,Hershey's Milk Chocolate,,,,,,
34000002412,Grocery Non-Taxable,1,149,Hershey's Milk Chocolate with Almonds,,,,,,
34000002436,Grocery Non-Taxable,1,135,Mr. Goodbar Candy Bar,,,,,,
34000002443,Grocery Non-Taxable,1,99,Rolo:Candy,,,,,,
34000002450,Grocery Non-Taxable,1,100,Hershey's:Special Dark,,,,,,
34000002467,Candy,1,149,Kit Kat,,,,,,
34000002474,Candy,1,125,Whatchamacalit Bars,,,,,,
34000002481,Grocery Non-Taxable,1,135,Reese's Pieces,,,,,,
34000003129,Grocery Non-Taxable,1,529,Hershey's:Genuine Chocolate Flavor Syrup,,,,,,
34000003181,Grocery Non-Taxable,1,529,Hershey's:Strawberry Syrup,,,,,,
34000003204,Candy,1,149,"Almond Joy Milk Chocolate, Coconut & Almonds",,,,,,
34000003341,Grocery Non-Taxable,1,100,Reese's Peanut Butter Cups White Chocolate,,,,,,
34000003860,Snacks,1,135,Take 5 Bar,,,,,,
34000004409,Candy,1,149,Reeses 2 Peanut Butter Cups,,,,,,
34000004713,Candy,1,100,M&M/Mars,,,,,,
34000004737,Candy,1,100,Reese's:Milk Chocolate Covered Peanut Butter Tree,,,,,,
34000004805,Candy,1,289,Reese's: 4 Peanut Butter Cups,,,,,,
34000005024,Candy,1,149,"Twizzlers:Twists, Strawberry",,,,,,
34000005222,Grocery Non-Taxable,1,199,Almond Joy Milk Chocolate - Coconut & Almonds,,,,,,
34000006861,Candy,1,100,M&M/Mars cadberry,,,,,,
34000008438,Candy,1,499,Ice Breakers - Peppermint,,,,,,
34000008476,Candy,1,499,Ice Breakers - Spearmint,,,,,,
34000009855,Candy,1,149,"Ice Breakers:Instantly Cold Gum, Peppermint",,,,,,
34000009879,Candy,1,149,"Ice Breakers:Instantly Cold Gum, Sugar Free, Spearmint",,,,,,
34000041305,Candy,1,259,York:Peppermint Patties,,,,,,
34000052004,Grocery Non-Taxable,1,549,Hershey's:Unsweetened,,,,,,
34000110483,Dairy,1,169,U,,,,,,
34000116010,Candy,1,349,Reeses Pieces Candy,,,,,,
34000133185,Condiments,1,149,Hershey Kisses White,,,,,,
34000134014,Candy,1,199,Hershey Kisses Milk,,,,,,
34000134106,Candy,1,349,Kisses:Milk Chocolate,,,,,,
34000138517,Candy,1,189,Kit Kat:Minis,,,,,,
34000146000,Grocery Non-Taxable,1,399,Hershey's Bake Shoppe:Milk Chocolate Chips,,,,,,
34000148301,Grocery Non-Taxable,1,399,"Hershey's Bake Shoppe:Chocolate Chips, Semi-Sweet",,,,,,
34000170388,Candy,1,299,Hershey's:Milk Chocolate,,,,,,
34000171156,Candy,1,299,Hershey's:Milk Chocolate with Almonds,,,,,,
34000173150,Candy,1,299,Hershey's Mr. Goodbar:made with Chocolate and Peanuts,,,,,,
34000176120,Candy,1,299,Kit Kat:in Milk Chocolate XL,,,,,,
34000196067,Candy,1,189,Hershey's:Cookies'n'Cr̬me - King Size,,,,,,
34000196173,Candy,1,299,Hershey Cookies & Cream,,,,,,
34000196203,Candy,1,349,Hershey Cookies & Cream,,,,,,
34000196401,Candy,1,289,Hershey milk,,,,,,
34000210718,Snacks,1,199,Reese's Snack Mix,,,,,,
34000211036,Candy,1,199,Kit kat snax mix,,,,,,
34000212101,Candy,1,299,"Hershey's:Miniatures, Assorted",,,,,,
34000212613,Snacks,1,199,Snack mix,,,,,,
34000214600,Snacks,1,279,Hershey's Dipped Pretzels,,,,,,
34000214617,Snacks,1,279,Resses dipped,,,,,,
34000214624,Snacks,1,279,Hersehy's Cookies N' Creme Dipped Pretzels,,,,,,
34000214631,Snacks,1,499,REESE DIPPED PRTZL,,,,,,
34000214662,Snacks,1,499,REESES,,,,,,
34000221059,Candy,1,289,Hershey''s White With Almonds,,,,,,
34000226115,Candy,1,249,Kit Kat Mini pack,,,,,,
34000228713,Candy,1,199,Hershey's king size,,,,,,
34000228744,Candy,1,125,HERSHEYS RESSESS,,,,,,
34000241330,Candy,1,149,New Hershey,,,,,,
34000245222,Candy,1,249,Kit Kat Big Kat King Size,,,,,,
34000245246,Candy,1,100,Kit Kat Big Kat,,,,,,
34000249022,Candy,1,125,Hershey's Milk Chocolate,,,,,,
34000249862,Candy,1,149,Hershey,,,,,,
34000253036,Candy,1,100,Kitkat straw,,,,,,
34000254019,Snacks,1,279,Reeses popped,,,,,,
34000254026,Snacks,1,279,Hersheys popped,,,,,,
34000314027,Candy,1,125,Hershey's Gold,,,,,,
34000314041,Candy,1,199,hersheys gold peanuts and pretzels king size,,,,,,
34000343249,Candy,1,100,Hershey's cookie caramel,,,,,,
34000376001,Candy,1,349,Rolo:Candy,,,,,,
34000376124,Candy,1,199,Rolo Chewy caramel,,,,,,
34000380053,Candy,1,199,Snack Bites PayDay,,,,,,
34000412013,Candy,1,199,REESES OUTRAGEOUS KS,,,,,,
34000412044,Candy,1,125,REESES OUTRAGEOUS 18CT,,,,,,
34000430956,Candy,1,225,Reese's :Big Cup - King Size,,,,,,
34000441433,Candy,1,100,Reese's Pieces,,,,,,
34000442652,Candy,1,299,Reese's :filled with Reese's Peanut Butter,,,,,,
34000446001,Candy,1,349,Reese's:Peanut Butter Cups Miniatures,,,,,,
34000446155,Grocery Non-Taxable,1,169,Reese's Peanut Butte,,,,,,
34000460632,Candy,1,349,REESES THINS,,,,,,
34000480128,Candy,1,189,White Reese's,,,,,,
34000485024,Candy,1,189,Reese's Big Cup,,,,,,
34000531042,Candy,1,189,Twizzlers:Strawberry Twists,,,,,,
34000544059,Grocery Non-Taxable,1,149,Twizzlers Twist Stra,,,,,,
34000544233,Candy,1,249,"Twizzlers:Bites, Cherry",,,,,,
34000701377,Candy,1,199,ICE CUBES PEPPERMINT,,,,,,
34000701391,Candy,1,199,ICE CUBES SPEARMINT,,,,,,
34000701414,Snacks,1,199,Ice Breakers Ice Cubes Arctic Grape,,,,,,
34000702329,Snacks,1,125,Reases,,,,,,
34000702343,Candy,1,135,Hershey,,,,,,
34000702749,Snacks,1,125,Reeses,,,,,,
34027392428,Grocery Non-Taxable,1,299,El Conqui Coffee,,,,,,
34500000024,Candy,1,135,Twi,,,,,,
34500151368,Dairy,1,549,Land O'Lakes:Sweet Cream - Salted,,,,,,
34500151504,Dairy,1,499,Land O'Lakes:Four Sticks,,,,,,
34500151818,Dairy,1,599,Land O'Lakes:Sweet Cream - Salted,,,,,,
34659000050,Grocery Non-Taxable,1,199,Ice,,,,,,
34700093208,Grocery Non-Taxable,1,89,Princella:Cut Yams In Light Syrup,,,,,,
34856001751,Dairy,1,50,Welch's:Mixed Fruit,,,,,,
34856028901,Drinks,1,125,Welch's Tangy Fruit Snacks,,,,,,
34856028918,Dairy,1,125,Welch's  Fruit Snacks Island Fruits,,,,,,
34856028925,Candy,1,125,"Welch's Fruit Snacks, Berries 'N Cherries",,,,,,
34856028932,Candy,1,100,"Welch's:Fruit Snacks, Fruit Punch",,,,,,
34856028949,Snacks,1,100,"Welch's Fruit Snacks, Concord Grape",,,,,,
34856028956,Snacks,1,100,"Welch's Fruit Snacks, White Grape Raspberry",,,,,,
34856028963,Candy,1,100,"Welch's:Fruit Snacks, Strawberry",,,,,,
34856028987,Candy,1,125,"Welch's Fruit Snack, Mixed Fruit",,,,,,
34856029960,Snacks,1,125,Welch,,,,,,
34856029991,Drinks,1,125,Welch's Fruit Snacks Real Fruit,,,,,,
34856040514,Candy,1,299,Welch's mixed fruit,,,,,,
34856040521,Candy,1,299,Welch's juicefuls,,,,,,
34856040538,Candy,1,299,Welch's berry blast,,,,,,
34856050117,Candy,1,199,Candy,,,,,,
34856050148,Candy,1,179,Fun mix,,,,,,
34856050155,Candy,1,199,Fun mix,,,,,,
34856050162,Candy,1,199,Fun mix,,,,,,
34856050919,Candy,1,199,Welch's Island Fruits,,,,,,
34856050926,Candy,1,199,"Welch's:Fruit Snacks, Berries 'N Cherries",,,,,,
34856050940,Candy,1,199,"Welch's:Fruit Snacks, Concord Grape",,,,,,
34856050957,Candy,1,199,Welch's super fruit mix 5 oz,,,,,,
34856050964,Candy,1,199,Welch's:Strawberry,,,,,,
34856050988,Snacks,1,199,Welch's:Mixed Fruit,,,,,,
34856125235,Candy,1,179,Sour Jacks Gluten Free,,,,,,
34856125273,Candy,1,179,Lemonade Sour Jacks,,,,,,
34856125280,Candy,1,179,Green Apple Sour Jacks,,,,,,
34856178804,Grocery Non-Taxable,1,50,"Welch,s",,,,,,
34856178811,Grocery Non-Taxable,1,50,"Welch,s",,,,,,
34856178866,Grocery Non-Taxable,1,50,Ew,,,,,,
35000000590,Grocery Non-Taxable,1,199,Palmolive Concentrated Original Dish Liquid,,,,,,
35000053602,Household,1,129,Ajax Bleach,,,,,,
35000053619,Household,1,149,Ajax Cleanser - Giant,,,,,,
35000053640,Household,1,199,Ajax with Bleach,,,,,,
35000269188,Household,1,599,Irish Spring Body Wash,,,,,,
35000391308,Household,1,349,Suavitel Morning Sun Fabric Conditioner,,,,,,
35000391315,Household,1,349,Suavitel Fabric Conditioner - Field Flower,,,,,,
35000391926,Household,1,199,Suavitel Field Flowers Fabric Conditioner,,,,,,
35000391971,Household,1,199,Suavitel Fabric Conditioner Sheets Field Flowers,,,,,,
35000393159,Household,1,199,Suavitel Fabric Conditioner HE Morning Sun,,,,,,
35000440020,Household,1,199,Ajax,,,,,,
35000444356,Grocery Non-Taxable,1,299,Colgate,,,,,,
35000446275,Household,1,189,Ajax Super Degreaser Lemon Dish Liquid,,,,,,
35000446282,Household,1,189,AJAX Bleach Alternative Grapefruit Dish Liquid,,,,,,
35000446299,Household,1,199,Ajax Dish Liquid -lime W / Bleach Alternative,,,,,,
35000446671,Household,1,169,Ajax Orange Dish Soap,,,,,,
35000446688,Household,1,189,Ajax Super Degreaser Lemon Dishwasher Liquid,,,,,,
35000446695,Condiments,1,199,"Ajax Dish Liquid Bleach Alternative, Grapefruit",,,,,,
35000446725,Household,1,189,Ajax Dish Liquid Tropical Lime Twist,,,,,,
35000446732,Household,1,375,Ajax Lemon Dish Soap,,,,,,
35000446749,Household,1,375,Ajax Bleach Alternative Grapefruit,,,,,,
35000446763,Household,1,375,Ajax Dish Liquid Tropical Lime Twist,,,,,,
35000446787,Household,1,375,Ajax Orange Dish Soap,,,,,,
35000446893,Household,1,169,Ajax Limited Edition,,,,,,
35000446947,General Food,1,199,Palmolive,,,,,,
35000449955,Household,1,549,colgate max fresh,,,,,,
35000450388,Household,1,299,Palmolive Antibacterial Dish Liquid,,,,,,
35000450418,Household,1,399,palmolive oxy,,,,,,
35000451187,Household,1,299,Palmolive Ultra Strength,,,,,,
35000455703,Household,1,599,Colgate,,,,,,
35000459114,Household,1,499,Colgate optic white,,,,,,
35000459862,Taxtable Product,1,200,Colgate,,,,,,
35000462855,Household,1,299,"Palmolive Dish Liquid Classic, Crisp Orchard Burst",,,,,,
35000462992,Household,1,299,Palmolive Classic Tropical Tango,,,,,,
35000463036,Household,1,299,Palmolive Original Scent Dish Soap,,,,,,
35000463043,Household,1,299,Palmolive Orange Dish Soap,,,,,,
35000463715,Household,1,499,COLGATE WHITENING,,,,,,
35000463722,Household,1,499,Colgate Total,,,,,,
35000464125,Household,1,169,Palmolive Classic Dish Liquid/Hand Soap Orange,,,,,,
35000464132,Household,1,199,Palmolive Dish Liquid Original,,,,,,
35000469830,Household,1,189,Ajax,,,,,,
35000470560,Household,1,189,Palmolive,,,,,,
35000472182,Household,1,189,Fabuloso,,,,,,
35000498755,Household,1,188,Ajax Triple Action Orange Dish Liquid/Hand Soap,,,,,,
35000510853,Household,1,499,Colgate Cavity Protection Toothpaste Regular,,,,,,
35000510860,Household,1,499,Colgate Triple Action,,,,,,
35000510969,Household,1,499,Colgate Baking Soda,,,,,,
35000510976,Household,1,499,Colgate Sparkling White,,,,,,
35000511058,Household,1,199,Colgate Cavity Protection,,,,,,
35000511065,Household,1,199,colgate baking soda,,,,,,
35000511072,Household,1,199,Colgate Sparkling White,,,,,,
35000511119,Household,1,99,Colgate cavity 1.0 oz,,,,,,
35000514004,Grocery Non-Taxable,1,299,Colgate Cavity Protection,,,,,,
35000514066,Household,1,299,cColgate 4.0 oz,,,,,,
35000530639,Household,1,299,Fabuloso Lavender,,,,,,
35000530707,Household,1,279,Fabuloso with Bleach Alternative Spring Fresh,,,,,,
35000530868,Household,1,299,Fabuloso Passion Of Fruit Multi-Purpose Cleaner,,,,,,
35000531056,Household,1,189,Fabuloso Lavender All-purpose Cleaner,,,,,,
35000531063,Household,1,279,Fabuloso Multi-Purpose Cleaner Ocean Paradise,,,,,,
35000551146,Household,1,199,Colgate Extra Clean Med,,,,,,
35000556769,Household,1,199,Colgate Extra Clean Soft,,,,,,
35000566850,Grocery Non-Taxable,1,350,Ultra Brite Advanced Whitening Clean Mint,,,,,,
35000688187,Household,1,375,"Colgate 360 Full Head Toothbrush, Medium",,,,,,
35000689603,Household,1,599,Colgate Maxwhite,,,,,,
35000740045,Household,1,449,Colgate Total Anticavity Toothpaste/,,,,,,
35000741202,Household,1,499,Colgate Whitening Total Toothpaste,,,,,,
35000745415,Household,1,449,Colgate Advanced Deep Clean,,,,,,
35000761606,Household,1,499,Colgate,,,,,,
35000762306,Household,1,100,Colgate Total:Advanced Whitening,,,,,,
35000762818,Household,1,800,Colgate,,,,,,
35000764102,Grocery Non-Taxable,1,199,Colgate Whitening w/Stain Lifters Fluoride Toothpaste,,,,,,
35000766564,Grocery Non-Taxable,1,199,Colgate Toothpaste Fresh Mint,,,,,,
35000973436,Household,1,699,Suavitel,,,,,,
35000975621,Household,1,179,Palmo,,,,,,
35000991102,Household,1,549,Colgate,,,,,,
35000991157,Household,1,499,Colgate,,,,,,
35496004003,Household,1,399,Super-x Gas Treatment,,,,,,
35549871101,Grocery Non-Taxable,1,149,Forrelli Capotes,,,,,,
35751111064,Snacks,1,199,Bon Appetit Apple Danish,,,,,,
35751111095,Snacks,1,199,Bon Appetit Cheese & Berries Danish,,,,,,
35751111132,Snacks,1,169,Bon Appetit - Cheese Croissant,,,,,,
35751111149,Snacks,1,169,Salt Water Deep Sea Fishing Lure Butterfly Jig,,,,,,
35751113013,Snacks,1,169,BON APPETIT,,,,,,
35751113020,Snacks,1,199,BON APPETIT,,,,,,
35751113044,Snacks,1,199,Bon Appetit Muffin Banana Nut,,,,,,
35751113051,Snacks,1,199,bon Appetit Blueberry Muffin,,,,,,
35751113099,Snacks,1,199,Bon Appetit Muffin Chocolate Chip,,,,,,
35751113211,Snacks,1,199,Bon Appetit Muffin Corn,,,,,,
35751114256,Snacks,1,179,Bon Appetit Banana Bread,,,,,,
35751114263,Snacks,1,189,BON APPETIT,,,,,,
35751114270,Snacks,1,189,BON APPETIT,,,,,,
35751114287,Snacks,1,199,Bon Appetit Lemon Cake,,,,,,
35751114300,Snacks,1,169,Bon Appetit:Cheese Coffee Cake,,,,,,
36000123234,Household,1,100,Kleenex:Pocket Pack,,,,,,
36000132175,Household,1,125,Scott,,,,,,
36000167900,Household,1,449,Huggies:One & Done Refreshing Cucumber & Green Tea,,,,,,
36000287400,Condiments,1,599,U By Kotex CleanWear:Regular,,,,,,
36000318036,Household,1,399,Huggies Natural Care:Fragrance Free,,,,,,
36000318111,Household,1,449,Huggies Natural Care Baby Wipes,,,,,,
36000373738,Household,1,199,Kleenex Thick & Absorbent Tissues,,,,,,
36000406740,Household,1,1299,Huggies Snug & Dry Size 6 Diapers,,,,,,
36000430899,Household,1,1299,Huggies Snug & Dry Size 4 Diapers,,,,,,
36000487503,Household,1,399,HUGGIESSIMPLYCLEAN,,,,,,
36000496802,Household,1,1199,Huggies Daiper,,,,,,
36000496932,Household,1,1199,Huggies,,,,,,
36000504194,Household,1,499,Huggies,,,,,,
36000513363,Household,1,1199,Pull ups,,,,,,
36000513394,Household,1,1199,Huggies Pull.ups,,,,,,
36000513400,Household,1,1199,Pullups,,,,,,
36078051057,Frozen Food,1,1999,Beet patties box,,,,,,
36078100021,Grocery Non-Taxable,1,449,Beef Paties,,,,,,
36078100816,General Food,1,175,Caribbean Food Delights,,,,,,
36078504515,Frozen Food,1,249,Beef patty,,,,,,
36200000502,Grocery Non-Taxable,1,299,Ragu Old World Style Traditional Smooth,,,,,,
36200001004,Grocery Non-Taxable,1,299,Ragu:Old World Style Flavored w/Meat Smooth,,,,,,
36200002179,Grocery Non-Taxable,1,369,Cheesy Ragu:Roasted Garlic Parmesan,,,,,,
36200002186,Grocery Non-Taxable,1,349,Rag̼: Double Cheddar,,,,,,
36200002506,Grocery Non-Taxable,1,369,Ragu Old World Style Traditional,,,,,,
36200003008,Grocery Non-Taxable,1,369,Ragu:Old World Style Flavored w/Meat Smooth,,,,,,
36200003503,Grocery Non-Taxable,1,369,Ragu Old World Style Mushroom Smooth,,,,,,
36200004005,Grocery Non-Taxable,1,369,Ragu Old World Style Marina Smooth,,,,,,
36200004456,Grocery Non-Taxable,1,369,Rag̼: Super Chunky Mushroom,,,,,,
36200013694,Grocery Non-Taxable,1,399,Ragu Classic Alfredo,,,,,,
36200014011,General Food,1,549,Ragu:Old World Style Traditional,,,,,,
36200018606,Grocery Non-Taxable,1,599,Ragu:Chunky Tomato Garlic & Onion,,,,,,
36200219294,Grocery Non-Taxable,1,429,Bertolli:with Aged Parmesan Cheese,,,,,,
36200378151,Grocery Non-Taxable,1,369,Ragu Hearty Traditional Sauce,,,,,,
36514170014,Dairy,1,599,Great Lakes Cheese Deluxe,,,,,,
36600813313,Household,1,200,Chapstick Classic Skin Protectant / Sunscreen -,,,,,,
36600813719,Household,1,200,Skin Protectant/Sunscreen Cherry,,,,,,
36600814013,Household,1,200,ChapStick Classic Strawberry,,,,,,
36600814815,Household,1,199,"Chapstick Classic Skin Protectant / Sunscreen SPF 4, Original",,,,,,
36600815010,Household,1,199,Classic Cherry SPF 4 Skin Protectant/Sunscreen,,,,,,
36600828003,Household,1,199,ChapStick:Skin Protectant / Sunscreen SPF 15,,,,,,
36600828010,Household,1,200,Moisturizer Skin Protectant/Sunscreen SPF-15,,,,,,
36800267114,Household,1,279,Hydrogen Peroxide,,,,,,
36800541764,Frozen Food,1,499,Homestyle beef meatballs,,,,,,
36882101580,Household,1,2500,Nnji,,,,,,
37000003106,Household,1,499,Regular Cavity Protection,,,,,,
37000003403,Household,1,99,"Crest Fluoride Anticavity Toothpaste, Regular Paste",,,,,,
37000003823,Household,1,349,Crest Sparkle Fun Kids,,,,,,
37000004707,Household,1,229,Gain Detergent Original,,,,,,
