SKU,Categories,Stock,Price,Name
028348001947,Candy,1,59,Gurley's Gummy Bears
028348002517,Candy,1,59,Gurley's Goetze's Caramel Cremes
028348002555,Candy,1,59,Gummy Butterfly
028348002562,Candy,1,59,Gurley's Gummy Sour Bears
028348071667,Candy,1,59,Gurley's Gummy Watermelon Rings
028348071797,Household,1,50,Gurley's Red Juju Fish
028348072008,Candy,1,59,Gummy Blue Sharks
028348900318,Candy,1,59,Gurley's Gum Drops
028348900325,Candy,1,59,Gurley's Cherry Slices
028348900813,Candy,1,59,Gurley's Gummy Briteworms
028348900899,Candy,1,59,Gurley's Gummy Sour Worms
028348900943,Candy,1,59,Gurley Gummy Bears
028348900950,Candy,1,59,Gurleys Gummy Peach Rings
028348901117,Candy,1,59,Gurley's Vanilla Caramels
028400000031,Snacks,1,149,Tostitos Nacho Cheese Dip Medium
028400000222,Snacks,1,329,Fritos Cheese Mild Cheddar Flavored
028400000246,Snacks,1,399,Frito Cheese Jalapeno Cheddar Flavored
028400000260,Snacks,1,349,Frito-Lay French Onion
028400000567,Snacks,1,149,Frito-Lay Creamy Ranch
028400000666,Grocery Non-Taxable,1,75,Funyuns:1.25 Oz Bag
028400000789,Snacks,1,329,Fritos:Original Flavor
028400001342,Grocery Non-Taxable,1,75,Cheetos Puffs
028400001526,Snacks,1,99,Grandma's:Homestyle - Vanilla Sandwich CrÃ¨me
028400001748,Grocery Non-Taxable,1,75,Lay's:Sour Cream & Onion
028400002103,Snacks,1,229,Santitas White Corn Blend
028400002110,Snacks,1,200,Santitas:Tortilla Chips
028400002288,Snacks,1,200,Chester's:Cheese Flavor Puffcorn
028400002561,Snacks,1,59,Cheetos:Puffs
028400002912,General Food,1,75,Ruffles:Cheddar & Sour Cream
028400003001,Grocery Non-Taxable,1,75,Lay's:Barbecue
028400003131,Snacks,1,200,Chester's:Butter $2 Only
028400003773,Snacks,1,59,Funyuns Flamin' Hot Onion Rings
028400004473,Snacks,1,59,Grandman's Mini Sandwhich Cremes Vanilla
028400008617,Grocery Non-Taxable,1,59,Lay's:Barbecue
028400013567,Snacks,1,59,Funyuns Flamin' Hot:Onion Flavored Rings
028400014236,Grocery Non-Taxable,1,59,Smartfood:White Cheddar
028400021203,Snacks,1,59,Ruffles
028400034227,Snacks,1,199,Cashews
028400034364,Snacks,1,199,NUT HARVEST WHOLE CASHEWS
028400034821,Snacks,1,199,HARVEST NUT & CHOCO
028400035729,Grocery Non-Taxable,1,75,"Munchies Flamin' Hot:Cheetos, Doritos, Rold Gold, and Sun Chips"
028400040037,Grocery Non-Taxable,1,50,Fritos:Original
028400040068,Grocery Non-Taxable,1,50,Rold Gold:Tiny Twists - Classic Style
028400040112,Snacks,1,59,Cheetos Crunchy:Cheese Flavored Snacks
028400040129,Grocery Non-Taxable,1,59,Cheetos Flamin' Hot Crunchy:Cheese Flavored Snacks
028400041423,Snacks,1,229,Lay's Wavy:Potato Chips
028400041447,Snacks,1,229,Chips
028400041560,Snacks,1,229,chesters puffcorn cheese
028400041768,Snacks,1,59,Munchies:Salted
028400041775,Grocery Non-Taxable,1,59,Munchies:Honey Roasted
028400043014,Grocery Non-Taxable,1,75,Chester's Flamin' Hot Fries:Corn & Potato Snacks
028400043144,Snacks,1,99,Grandma's:Chocolate Brownie
028400043205,Snacks,1,99,Grandma's Peanut Butter
028400043274,Snacks,1,99,Grandma's Chocolate Chip
028400043366,Snacks,1,99,Grandma's:Oatmeal Raisin
028400043809,Snacks,1,379,lays wavy
028400047906,Grocery Non-Taxable,1,75,Cheetos:Crunchy
028400047913,Grocery Non-Taxable,1,75,Cheetos Flamin' Hot:Crunchy
028400047920,Grocery Non-Taxable,1,75,Cheetos Flamin' Hot:Limon - Crunchy
028400047937,Grocery Non-Taxable,1,79,Fritos:The Original
028400047951,Grocery Non-Taxable,1,75,Fritos Flavor Twists Honey BBQ
028400055093,Grocery Non-Taxable,1,199,Lay's Stax:Original
028400055109,Grocery Non-Taxable,1,199,Lay's Stax:Mesquite Barbecue
028400055970,Snacks,1,499,Tostitos:Chunky Mild
028400055987,Snacks,1,449,Tostitos:Medium
028400057059,Snacks,1,699,MATADOR  JERKY
028400057653,Grocery Non-Taxable,1,50,Lay's Kettle Cooked:Original
028400058155,Snacks,1,699,MATADOR JERKY
028400063999,Snacks,1,429,Tostitos:Original - Restaurant Style
028400064040,Grocery Non-Taxable,1,429,Tostitos:Hint of Lime
028400064088,Snacks,1,479,Tostitos:Scoops!
028400069151,Snacks,1,59,Chester's Flamin' Hot:Fries
028400069298,Snacks,1,59,Doritos:Spicy Sweet Chili
028400069656,Snacks,1,59,Doritos:Spicy Nacho
028400070546,Dairy,1,75,Dorito's Cool Ranch:Flavor Tortilla Chips
028400070560,Grocery Non-Taxable,1,75,Doritos:Nacho Cheese
028400070942,Snacks,1,499,Lay's:French Onion Dip
028400070959,Snacks,1,499,Lay's:Smooth Ranch
028400070980,Snacks,1,499,Tostitos:Medium
028400071031,Snacks,1,399,Tostitos:Creamy
028400071888,Grocery Non-Taxable,1,55,Lay's Oven Baked:Original
028400071895,Grocery Non-Taxable,1,75,Lay's Baked:KC Masterpiece
028400073257,Grocery Non-Taxable,1,99,Sun Chips:Original
028400078344,General Food,1,99,Frito-Lay:Salted In-Shell
028400079143,Snacks,1,99,Grandma's Homestyle - Fudge Chocolate Chip
028400079150,Snacks,1,99,Grandma's Homestyle - Peanut Butter
028400079167,Snacks,1,99,Grandma's Homestyle - Chocolate Chip
028400079174,Snacks,1,99,Grandma's Oatmeal Raisin
028400084048,Snacks,1,369,Munchies:Cheese Fix
028400087612,Snacks,1,59,Cheetos Puffs Cheese Flavored Snacks
028400087698,Snacks,1,59,Chester's Flamin' Hot Fries:Corn & Potato Snacks
028400087704,Snacks,1,59,Funyuns Onion Flavored Rings
028400087735,Snacks,1,59,Smartfood Popcorn White Cheddar
028400087773,Boss Revolution,1,59,Fritos:Flavor Twists Honey BBQ
028400089326,Grocery Non-Taxable,1,75,Funyuns Flamin' Hot:Onion Flavored Rings
028400089364,Snacks,1,499,Tostitos:Restaurant Style Salsa
028400090094,Snacks,1,59,Lay's:Salt & Vinegar
028400090148,Grocery Non-Taxable,1,50,Ruffles:Original
028400090179,Grocery Non-Taxable,1,59,Ruffles:Cheddar & Sour Cream
028400090841,Snacks,1,59,Funyuns:Onion Flavored Rings
028400090858,Snacks,1,69,Lay's:Classic
028400090889,Grocery Non-Taxable,1,59,Lay's:Sour Cream & Onion
028400090896,Snacks,1,59,Doritos
028400091473,Snacks,1,59,Cheetos
028400091510,Grocery Non-Taxable,1,69,Doritos Cool Ranch:Tortilla Chips
028400091565,Grocery Non-Taxable,1,75,Lay's:Classic1
028400099882,Condiments,1,279,Cheetos Puffs
028400108775,Snacks,1,99,Munchies Salted Peanuts
028400109147,Snacks,1,99,Frito Lay Munchies Peanuts Honey Roasted
028400125765,Snacks,1,189,Tostitos
028400135849,Snacks,1,349,Lay's Ketchup
028400135931,Snacks,1,169,Lay's Ketchup 77.9 g
028400135948,Snacks,1,189,J
028400135986,Snacks,1,169,Lay's Wavy
028400146906,Grocery Non-Taxable,1,189,Simply
028400147408,Snacks,1,329,Sun Chips:Garden Salsa
028400161862,Grocery Non-Taxable,1,59,Original Corn Chips
028400161886,Snacks,1,59,Lay`s Brand Honey Barbecue Flavored Potato Chips
028400161909,Snacks,1,59,lays classic
028400161916,Snacks,1,59,Lay's Brand Sweet Southern Heat Barbecue
028400161978,Snacks,1,59,Lay's Flamin' Hot Potato Chips
028400161992,Snacks,1,59,Lays Chips Salt & Vinegar
028400162012,Grocery Non-Taxable,1,59,Ruffles Cheddar & Sour Cream Potato Chips
028400162029,Grocery Non-Taxable,1,59,Cheetos Crunchy Cheese Flavored Snacks
028400162043,Snacks,1,59,Cheetos Crunchy Cheddar Jalapeno
028400162050,Snacks,1,59,Cheetos Crunchy Flamin` Hot Cheese Flavored Snacks
028400162074,Snacks,1,59,Doritos Cool Ranch Tortilla Chips
028400162081,Snacks,1,59,Doritos Nacho Cheese Tortilla Chips
028400162098,Grocery Non-Taxable,1,59,Doritos Spicy Nacho
028400162128,Snacks,1,59,Doritos Dinamita Chile Limon
028400162159,Grocery Non-Taxable,1,59,Doritos Spicy Sweet Chili Tortilla Chips
028400165679,Snacks,1,59,Chesters Popcorn Flaming hot
028400167024,Grocery Non-Taxable,1,100,Grandma's:Strawberry
028400171915,Snacks,1,189,Simply
028400172516,Snacks,1,239,Cracker Jack Caramel Coated Popcorn & Peanuts
028400183833,Snacks,1,329,Lay's Oven Baked:Barbecue
028400190794,Snacks,1,200,Munchos Potato Crisps
028400191555,Snacks,1,189,Lays
028400198110,Snacks,1,189,Cheetos
028400199148,Snacks,1,449,Lay's Classic Potato Chips
028400199544,Boss Revolution,1,329,Wavy Original Potato Chips
028400199575,Snacks,1,189,Flaming hot
028400199612,Snacks,1,499,Lays BBQ Chips
028400199636,Snacks,1,499,Lays Sour Cream & Onion
028400199988,Snacks,1,329,Lays Cheddar & Sour Cream
028400200608,Snacks,1,329,Lay's Salt & Vinegar Flavored Potato Chips
028400200684,Snacks,1,379,Lays Honey BBQ
028400208543,Snacks,1,189,Lay's Dill Pickle
028400208642,Snacks,1,189,Lay's Wavy
028400209731,Snacks,1,189,Ruffles
028400209779,Snacks,1,189,Ruffles
028400236492,Snacks,1,79,Lays classic
028400236973,Snacks,1,79,Doritos nacho
028400236980,Snacks,1,79,RUFFLES
028400237048,Snacks,1,79,FUNYUN 1 OZ
028400237055,Snacks,1,79,Cheetos
028400237079,Snacks,1,79,SMARTFOOD POPCORN
028400237109,Snacks,1,79,Fries
028400237376,Snacks,1,79,Cheetos
028400240185,Snacks,1,399,Funyuns Onion Flavored Rings
028400258173,Snacks,1,79,Lays
028400258210,Snacks,1,79,Cheetos
028400258821,Snacks,1,79,Cool ranch
028400258852,Snacks,1,79,Doritos
028400258883,Snacks,1,79,Doritos
028400258890,Snacks,1,79,Funyuns
028400259422,Snacks,1,149,Grandma
028400259552,Snacks,1,149,Grandma
028400259613,General Food,1,149,Grandmas
028400261494,Snacks,1,69,Munchies honey Roasted 38.9g
028400261562,Snacks,1,69,Sunflower 1 3/4oz
028400261579,Snacks,1,69,Sunflower
028400282048,Grocery Non-Taxable,1,189,Funyuns Onion Flavored Rings
028400282123,Snacks,1,189,Funyuns Flammin Hot
028400305891,Snacks,1,199,CHEETOS  2 0Z
028400305907,Snacks,1,199,CHEETOS
028400306980,Snacks,1,199,DORITOS
028400309172,Snacks,1,199,Chip
028400309653,Snacks,1,199,Chip
028400314015,Snacks,1,499,Sm
028400323819,Snacks,1,219,Lays
028400323826,Snacks,1,229,Lays
028400323857,Snacks,1,239,Lays
028400323895,Snacks,1,199,Lays
028400323987,Snacks,1,199,Lays crispy taco
028400324205,Snacks,1,229,Lays
028400324212,Snacks,1,229,Lays
028400324236,Snacks,1,239,Lays Limom
028400324410,Snacks,1,229,Ruffles
028400324427,Snacks,1,239,Ruffles
028400324434,Snacks,1,219,Ruffles quesO
028400324472,Snacks,1,219,Ruffles
028400324489,Snacks,1,199,Ruffles jalapeno
028400324878,Snacks,1,239,Lays
028400324922,Snacks,1,199,Lays
028400325042,Snacks,1,229,Doritos
028400325059,Snacks,1,229,Doritos
028400325073,Snacks,1,229,Doritos
028400325080,Snacks,1,239,Doritos
028400325172,Snacks,1,229,Doritos
028400325226,Snacks,1,229,Doritos hot
028400326018,Snacks,1,199,Lays flamin dill
028400327282,Snacks,1,229,Fritos
028400327299,Snacks,1,229,Frito Chili Cheese
028400327305,Snacks,1,239,Frito Orignal
028400327367,Snacks,1,149,Turbo flamas
028400328753,Snacks,1,199,SmartFood Flaming Hot
028400329125,Snacks,1,239,Puffs
028400329453,Snacks,1,229,cheetos
028400329460,Snacks,1,199,Cheetos xtra flaming hot
028400329484,Snacks,1,239,Che
028400329491,Snacks,1,229,Cheetos Cruncy
028400329507,Snacks,1,199,Chip
028400331128,Snacks,1,149,Hot n Spicy
028400331203,Snacks,1,189,Simply Cheetis
028400331500,Snacks,1,149,Munchos
028400331524,Snacks,1,229,Fries
028400331548,Snacks,1,189,Lays
028400331555,Snacks,1,239,Funyuns
028400331609,Snacks,1,199,Funnyuns
028400331760,Snacks,1,239,Sun chips
028400331791,Snacks,1,229,Sm
028400336000,Snacks,1,149,Baken
028400360999,Snacks,1,149,Rold
028400371858,Snacks,1,449,Lay's Kettle Cooked Jalapeñp
028400372183,Snacks,1,449,Lays Kettle Mesquite BBQ
028400417723,Dairy,1,189,Fritos Honey BBQ Twists
028400419222,Snacks,1,189,Fritos Chilli Cheese
028400420495,Grocery Non-Taxable,1,189,Fritos
028400420532,Grocery Non-Taxable,1,189,Lay's Barbecue
028400420549,Grocery Non-Taxable,1,189,Lay's Classic
028400420556,Grocery Non-Taxable,1,189,Lay's Salt & Vinegar
028400420617,Grocery Non-Taxable,1,189,Lay's Sour Cream & Onion
028400420624,Snacks,1,189,Lay's Flamin Hot
028400420631,Snacks,1,189,Lay`s Limon Potato Chips
028400420662,Snacks,1,189,Lay's:Dill Pickle
028400420716,Grocery Non-Taxable,1,189,Doritos Cool Ranch
028400420730,Grocery Non-Taxable,1,189,Doritos Nacho Cheese
028400420754,General Food,1,189,Doritos Spicy Nacho Flavor
028400421195,Grocery Non-Taxable,1,189,Doritos Spicy Sweet Chili
028400430906,Snacks,1,189,Ruffles Sour Cream & Onion Potato chips
028400431439,Grocery Non-Taxable,1,189,Ruffles Cheddar & Sour Cream
028400433181,Grocery Non-Taxable,1,189,Cheetos Crunchy
028400433921,Snacks,1,189,Cheetos jalapeno
028400433938,Grocery Non-Taxable,1,189,Cheetos Crunchy Flamin Hot
028400434157,Snacks,1,169,Cheetos Crunchy flamin hot w/ limon
028400435031,Condiments,1,189,Cheetos Puff
028400435413,Snacks,1,189,Cheetos Flamin' Hot Puffs
028400435703,Snacks,1,189,Baken-Ets Original Pork Skins
028400435741,Snacks,1,189,Baken - Ets Chicharrones Hot N' Spicy
028400436175,Snacks,1,199,Rold Gold Pretzels Classic Thins
028400436182,Snacks,1,199,Munchies Cheese Fix
028400436342,Condiments,1,169,Doritos Jacked:Ranch Dipped Hot Wings
028400437653,Grocery Non-Taxable,1,189,Munchos Potato Crisps
028400437745,Snacks,1,189,Chesters fries  Flaming Hot
028400437752,Grocery Non-Taxable,1,189,Lays Baked - Original
028400437820,Snacks,1,189,Sun Chips Harvest Cheddar 100% Whole Grain
028400437837,Snacks,1,189,Lays Kettle Cooked Potato Chips Jalapeno Flavored
028400437851,Snacks,1,189,Lays Kettle Cooked Potato Chips Mesquite BBQ
028400437868,Snacks,1,189,Lay`s Kettled Cooked Original
028400437899,Grocery Non-Taxable,1,189,Smartfood White Cheddar Popcorn
028400440219,Snacks,1,189,Lays
028400440288,Snacks,1,189,K
028400440349,Snacks,1,189,D
028400440479,Snacks,1,189,D
028400459563,Grocery Non-Taxable,1,199,Nut Harvest: Mixed Nuts
028400459587,Snacks,1,199,Nut Harvest In Shell Pistachios
028400470520,Snacks,1,199,Kettle
028400480345,Snacks,1,189,A
028400480352,Snacks,1,189,F
028400515733,Snacks,1,219,Ruffles
028400516310,Snacks,1,559,Doritos
028400516464,Snacks,1,559,Doritos Nacho cheese big
028400516679,Snacks,1,559,Doritos
028400517997,Snacks,1,479,Tostitos
028400518208,Snacks,1,199,Cheetos
028400518581,Snacks,1,219,Doritos
028400518598,Snacks,1,199,Doritos 3D
028400564571,Grocery Non-Taxable,1,189,Ruffles All Dressed
028400589222,Snacks,1,169,Smartfood White Jalapeno Popcorn
028400589253,Snacks,1,499,Tostitos Habanero Salsa
028400589277,Snacks,1,519,Fritos Falvor Twist Honey BBQ
028400589291,Snacks,1,449,Fritos
028400589864,Snacks,1,499,Cheetos Crunchy
028400589895,Snacks,1,519,Flamin' Hot Cheetos
028400595872,Grocery Non-Taxable,1,200,Baken-ets Chicharrones
028400596688,Snacks,1,519,Cheetos Puffs
028400598118,Grocery Non-Taxable,1,429,Lay's Barbecue Family Size
028400600927,Snacks,1,189,Doritos Poppin' Jalapeno
028400601252,Snacks,1,149,Matador original
028400601269,Snacks,1,149,Matador Flamin Hot
028400601290,Snacks,1,699,Matador Teriyaki Jerky
028400601320,Snacks,1,699,Matador Orginal Jerkey
028400601894,Snacks,1,199,Matador Original
028400602136,Snacks,1,199,Matador Teriyaki
028400603270,Snacks,1,189,Tostitos Salsa Verde
028400604581,Snacks,1,149,Pork
028400610209,Snacks,1,199,Lays adobadas
028400616737,Snacks,1,229,Baken
028400616829,Snacks,1,229,Bakenets
028400634793,Snacks,1,189,Ruffles flamin hot
028400634823,Snacks,1,169,Fritos
028400637695,Snacks,1,329,Lays Poppables White Cheddar
028400637701,Snacks,1,189,H
028400637718,Snacks,1,329,Lays Poppables Sea Salt Potato Bites
028400638159,Snacks,1,169,Cheetos Paws
028400639552,Snacks,1,399,Smartfood Popcorn: White Cheddar Cheese
028400641326,Snacks,1,429,Doritos Cool Ranch Tortilla Chips
028400642033,Grocery Non-Taxable,1,429,Doritos Nacho Cheese Tortilla Chips
028400642040,Snacks,1,429,Doritos SpicyCheese Tortilla Chips
028400648363,Snacks,1,189,Doritos Dinamita
028400648769,Snacks,1,189,cheetos chipotle ranch
028400652759,Snacks,1,59,Sunflower Seeds Original
028400653411,Dairy,1,59,Frito Lay Ranch Sunflower Seeds
028400654135,General Food,1,59,Frito Lays Sunflower Extra Long
028400655552,Grocery Non-Taxable,1,429,Sanks
028400674751,Snacks,1,189,FRITOLAY POPPABLES HONEY BBQ $1.69
028400676700,Snacks,1,189,Ruffles
028400676724,Snacks,1,59,Doriros
028400680769,Snacks,1,479,Doritos
028400681995,Snacks,1,199,Doritos
028400688772,Snacks,1,229,Doritos
028400688918,Snacks,1,239,Ruffles
028400689748,Snacks,1,229,Lays
028400689762,Snacks,1,229,Lays
028400695640,Snacks,1,239,Doritos smartfood
028400923293,Snacks,1,189,Doritos Blaze
029000008229,Dairy,1,299,Blue Bonnet:Vegetable Oil Spread
029000010062,Snacks,1,299,Planters:Sweet & Nutty
029000010260,Snacks,1,299,Planters:Deluxe Whole
029000012578,Snacks,1,299,Planters:Honey Roasted Peanuts
029000012585,Snacks,1,299,Planters:Salted
029000012639,Snacks,1,249,Planters:Wicked Hot Chipotle
029000012745,Snacks,1,199,Planters:Dry Roasted
029000015449,Snacks,1,299,Planters:Dry Roasted
029000017078,Grocery Non-Taxable,1,59,Planters:Dry Roasted Peanuts
029000017931,General Food,1,99,Planters:Salted Peanuts
029000017948,Snacks,1,99,Planters Honey Roasted Peanuts
029000017955,Snacks,1,99,Planters Salted Cashews
029000019454,Snacks,1,229,Planters Salted Caramel Peanuts
029000019461,Snacks,1,229,Planters Classic Peanuts
029000019485,Snacks,1,229,Planters Chili Lime Peanuts
029000020016,Snacks,1,199,Planters Seasalt & Vinegar Peanuts
029000020450,Snacks,1,199,Planters Chili Lime Peanuts
029000020825,Drinks,1,169,Planters Salted Peanuts
029000020979,Grocery Non-Taxable,1,169,Planters Honey Roasted Peanuts
029000022096,Snacks,1,69,Planters - Dry Roasted Peanuts
029000022119,Snacks,1,69,Planters: Salted Peanuts
029000022133,Snacks,1,69,Planters Honey Roasted Peanuts
029000022157,Snacks,1,69,Planters - Heat Peanuts
029000072190,Snacks,1,299,Planters:Spicy Nuts & Cajun Sticks
029000074361,Snacks,1,249,Planters:Salted
029000074460,Snacks,1,199,Planters:Nut & Chocolate
029000074491,Snacks,1,299,Planters:Honey Roasted
029000075351,Grocery Non-Taxable,1,75,Planters Salted Peanuts
029000075375,Grocery Non-Taxable,1,75,Planters Heat Peanuts
029000075382,Snacks,1,199,Planters:Salted Cashews
029000075399,Snacks,1,199,Planters:Honey Roasted Cashews
029000075412,Drinks,1,199,Smoked Almonds
029000078628,Snacks,1,399,Planters:Nut & Chocolate
029000078802,Snacks,1,399,"Planters:Fruit & Nut - Peanuts, Raisins, Banana Chips, Cashews, Pineapple, Cranberries"
029126130620,Grocery Non-Taxable,1,15,Sour Power Red
029126130651,Grocery Non-Taxable,1,15,Sour Power Blue
029126130675,Candy,1,15,Sour Power Belt Strawberry
029126130682,Candy,1,15,Sour Power
029126130774,Candy,1,15,Sour Power Belts
029126150307,Grocery Non-Taxable,1,125,SOUR POWER STRAWS COTTON CANDY
029126150352,Candy,1,149,Sour Power Straws Pink Lemonade 2 Oz Each
029126150444,General Food,1,149,Sour Power Sortz Straws
029126150659,Candy,1,149,Sour Power Straws Blue Raspberry
029126150703,Candy,1,149,Sour power
029126150826,Condiments,1,149,Dorval Sour Power Straws Watermelon
029126150864,Candy,1,135,Sour
029126150871,Grocery Non-Taxable,1,149,Sour Power Straws Strawberry
029126150888,Grocery Non-Taxable,1,149,Sour Power Green Apple Soft Chewy Candy
029126160801,Candy,1,100,Sour
029126184449,Candy,1,179,Sour Power Mini Sortz The Original
029126184708,Candy,1,179,Sour Power The Original
029126184777,Candy,1,179,Sour Power Quattro Snax The Original
029700001148,Grocery Non-Taxable,1,299,Idahoan Original Mashed Potatoes
029839000135,Dairy,1,169,Friendly's:Original Fudge
029839000500,Frozen Food,1,169,Friendly's:Nutty Caramel Crunch
029839006472,Grocery Non-Taxable,1,499,Premium:Premium Chocolate Chip
029839006885,Grocery Non-Taxable,1,499,Premium:Premium Classic Chocolate
